load_key,bus_id_origen,bus_name_origen,pl_mw,stat,match_type,bus_destino,bus_destino_name,n_saltos,camino
8576-1,8576,FIAM13,20.0,1,bfs,8232,BRACHO_132kV_3,9,FIAM13 -> FIAMBALA -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8577-1,8577,AMPA33_01,7.912,1,sin_conexion,,,-1,
8580-1,8580,ANATUYA,8.034,1,bfs,8302,MQUEMADO_132kV,6,ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8583-1,8583,MINERA_EXAR,17.4,1,sin_conexion,,,-1,
8613-1,8613,TUCUTV01,7.0,1,sin_conexion,,,-1,
8651-1,8651,GUEMTV11,3.0,1,bfs,8300,JUANCITO_132kV,2,GUEMTV11 -> GUEMES -> JUANCITO
8652-1,8652,GUEMTV12,3.0,1,bfs,8300,JUANCITO_132kV,2,GUEMTV12 -> GUEMES -> JUANCITO
8653-1,8653,GUEMTV13,6.0,1,bfs,8300,JUANCITO_132kV,2,GUEMTV13 -> GUEMES -> JUANCITO
8662-1,8662,TARTTG01,26.866,1,bfs,8300,JUANCITO_132kV,7,TARTTG01 -> TARTAGAL -> S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8801-2,8801,LIBER13_01,22.308,1,bfs,8300,JUANCITO_132kV,3,LIBER13_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8860-1,8860,CHAM33_01,10.604,1,bfs,8271,RIOJASUR_132kV,4,CHAM33_01 -> CHAMICAL -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8861-1,8861,CHAM13_01,10.604,1,bfs,8271,RIOJASUR_132kV,4,CHAM13_01 -> CHAMICAL -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8865-1,8865,VUNIO33_01,4.516,1,bfs,8271,RIOJASUR_132kV,4,VUNIO33_01 -> V.UNION -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8866-1,8866,VUNIO13_01,3.002,1,bfs,8271,RIOJASUR_132kV,4,VUNIO13_01 -> V.UNION -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8881-1,8881,TINOG13_01,21.165,1,bfs,8232,BRACHO_132kV_3,8,TINOG13_01 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8882-1,8882,MEDANITOS,0.97,1,bfs,8232,BRACHO_132kV_3,11,MEDANITOS -> FIAMFV_01 -> FIAM33 -> FIAMBALA -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8883-1,8883,FIAM33,1.95,1,bfs,8232,BRACHO_132kV_3,9,FIAM33 -> FIAMBALA -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8883-2,8883,FIAM33,7.0,1,bfs,8232,BRACHO_132kV_3,9,FIAM33 -> FIAMBALA -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8891-1,8891,ANATUYA,10.042,1,bfs,8302,MQUEMADO_132kV,6,ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8893-1,8893,CATA.TER,40.781,1,bfs,8292,RECREO_132kV,4,CATA.TER -> CATAMARC -> PICATA -> EM S.MARTIN -> RECREO
8908-1,8908,LFLOTV01,10.0,1,bfs,8230,BRACHO_132kV_2,3,LFLOTV01 -> LA FLORIDA -> CEV.POZO -> BRACHO1
8957-1,8957,LEALTV01,6.35,1,bfs,8230,BRACHO_132kV_2,2,LEALTV01 -> BRAC33_01 -> BRACHO1
